연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
LNG,포스코GT#9,100.0,2025-10-11,8:00,2025-10-11,17:00,인천,인천광역시 서구
LNG,포스코GT#9,100.0,2025-11-15,8:00,2025-11-15,17:00,인천,인천광역시 서구
LNG,포스코ST#3,150.0,2025-05-10,8:00,2025-05-10,17:00,인천,인천광역시 서구
LNG,포스코ST#3,150.0,2025-05-24,6:00,2025-05-24,11:00,인천,인천광역시 서구
LNG,포스코ST#3,150.0,2025-06-06,8:00,2025-06-06,11:00,인천,인천광역시 서구
LNG,포스코ST#3,150.0,2025-09-03,0:00,2025-10-17,0:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-01-18,8:00,2025-01-19,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-02-23,0:00,2025-02-27,0:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-05-10,0:00,2025-05-24,0:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-07-12,0:00,2025-07-12,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-08-02,6:00,2025-08-02,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-08-23,0:00,2025-08-23,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-09-27,8:00,2025-09-27,17:00,인천,인천광역시 서구
LNG,포스코ST#5,208.2,2025-11-08,0:00,2025-11-08,17:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2024-12-28,8:00,2024-12-29,17:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-02-24,10:00,2025-02-24,18:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-03-01,0:00,2025-03-05,0:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-03-16,0:00,2025-03-20,0:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-03-22,0:00,2025-03-23,12:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-05-10,0:00,2025-05-13,0:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-05-31,0:00,2025-06-04,0:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-07-26,8:00,2025-07-26,17:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-10-25,0:00,2025-10-28,0:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-11-07,0:00,2025-11-09,17:00,인천,인천광역시 서구
LNG,포스코ST#6,208.2,2025-12-13,8:00,2025-12-14,17:00,인천,인천광역시 서구
LNG,포스코ST#7,139.7,2025-02-01,0:00,2025-02-01,17:00,인천,인천광역시 서구
LNG,포스코ST#7,139.7,2025-06-06,0:00,2025-06-11,0:00,인천,인천광역시 서구
LNG,포스코ST#7,139.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코ST#7,139.7,2025-08-31,8:00,2025-08-31,12:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2024-12-28,0:00,2024-12-30,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-01-11,0:00,2025-01-13,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-01-25,0:00,2025-01-28,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-03-01,0:00,2025-03-04,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-03-14,0:00,2025-03-17,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-04-05,0:00,2025-04-07,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-04-17,0:00,2025-04-21,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-05-02,0:00,2025-05-07,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-05-17,0:00,2025-05-19,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-05-30,0:00,2025-06-02,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-06-14,0:00,2025-06-16,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-06-28,0:00,2025-06-30,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-07-26,0:00,2025-07-28,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-10-03,0:00,2025-10-07,13:00,인천,인천광역시 서구
LNG,포스코ST#8,139.7,2025-10-17,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2024-12-28,0:00,2024-12-30,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-01-11,0:00,2025-01-13,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-01-25,0:00,2025-01-28,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-03-01,0:00,2025-03-04,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-03-15,0:00,2025-03-17,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-04-05,0:00,2025-04-07,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-04-17,0:00,2025-04-21,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-05-02,0:00,2025-05-07,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-05-17,0:00,2025-05-19,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-05-30,0:00,2025-06-02,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-06-14,0:00,2025-06-16,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-06-28,0:00,2025-06-30,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-07-26,0:00,2025-07-28,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-10-08,0:00,2025-10-13,0:00,인천,인천광역시 서구
LNG,포스코ST#9,139.7,2025-10-24,0:00,2025-10-25,11:00,인천,인천광역시 서구
LNG,포천GT#1,240.5,2025-04-12,7:01,2025-04-12,16:00,경기,경기도 포천시
LNG,포천GT#1,240.5,2025-05-25,9:01,2025-05-25,17:00,경기,경기도 포천시
LNG,포천GT#1,240.5,2025-06-14,0:00,2025-06-14,18:00,경기,경기도 포천시
LNG,포천GT#1,240.5,2025-10-08,0:00,2025-11-21,0:00,경기,경기도 포천시
LNG,포천GT#1,240.5,2025-12-13,8:00,2025-12-20,0:00,경기,경기도 포천시
LNG,포천GT#2,240.5,2025-03-15,0:00,2025-05-28,0:00,경기,경기도 포천시
LNG,포천GT#2,240.5,2025-06-14,0:00,2025-06-14,18:00,경기,경기도 포천시
LNG,포천GT#2,240.5,2025-10-08,0:00,2025-11-21,0:00,경기,경기도 포천시
LNG,포천GT#3,240.5,2025-04-06,7:01,2025-04-06,17:00,경기,경기도 포천시
LNG,포천GT#3,240.5,2025-05-24,0:01,2025-05-24,18:00,경기,경기도 포천시
LNG,포천GT#3,240.5,2025-09-01,0:00,2025-09-19,0:00,경기,경기도 포천시
LNG,포천GT#4,240.5,2025-03-29,7:00,2025-03-29,16:59,경기,경기도 포천시
LNG,포천GT#4,240.5,2025-03-30,7:00,2025-03-30,16:59,경기,경기도 포천시
LNG,포천GT#4,240.5,2025-05-24,0:01,2025-05-24,18:00,경기,경기도 포천시
LNG,포천GT#4,240.5,2025-09-01,0:00,2025-09-19,0:00,경기,경기도 포천시
LNG,포천ST#1,244.0,2025-05-25,9:01,2025-05-25,17:00,경기,경기도 포천시
LNG,포천ST#1,244.0,2025-06-14,0:00,2025-06-14,18:00,경기,경기도 포천시
LNG,포천ST#1,244.0,2025-10-08,0:00,2025-11-21,0:00,경기,경기도 포천시
LNG,포천ST#2,244.0,2025-05-24,0:01,2025-05-24,18:00,경기,경기도 포천시
LNG,포천ST#2,244.0,2025-09-01,0:00,2025-09-19,0:00,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-01-11,0:00,2025-01-13,0:00,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-02-15,0:00,2025-02-17,0:00,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-04-26,0:00,2025-04-27,20:00,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-06-28,0:00,2025-06-30,5:59,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-08-02,0:00,2025-08-04,0:00,경기,경기도 포천시
LNG,포천천연GT#1,287.7,2025-10-25,0:00,2025-10-26,22:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-01-11,0:00,2025-01-13,0:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-02-15,0:00,2025-02-17,0:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-03-22,0:00,2025-03-24,0:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-04-26,0:00,2025-04-27,20:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-06-28,0:00,2025-06-30,5:59,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-08-02,0:00,2025-08-04,0:00,경기,경기도 포천시
LNG,포천천연GT#2,287.7,2025-10-25,0:00,2025-10-26,22:00,경기,경기도 포천시
LNG,포천천연ST#1,298.8,2025-01-11,0:00,2025-01-13,0:00,경기,경기도 포천시
LNG,포천천연ST#1,298.8,2025-02-15,0:00,2025-02-17,0:00,경기,경기도 포천시
LNG,포천천연ST#1,298.8,2025-04-26,0:00,2025-04-27,20:00,경기,경기도 포천시
LNG,포천천연ST#1,298.8,2025-06-28,0:00,2025-06-30,5:59,경기,경기도 포천시
LNG,포천천연ST#1,298.8,2025-08-02,0:00,2025-08-04,0:00,경기,경기도 포천시
LNG,하남GT#1,267.3,2025-03-08,0:00,2025-03-10,0:00,경기,경기도 하남시
LNG,하남GT#1,267.3,2025-05-23,0:00,2025-06-01,0:00,경기,경기도 하남시
LNG,하남GT#1,267.3,2025-10-09,0:00,2025-10-13,0:00,경기,경기도 하남시
LNG,하남ST#1,131.6,2025-03-08,0:00,2025-03-10,0:00,경기,경기도 하남시
LNG,하남ST#1,131.6,2025-05-23,0:00,2025-06-01,0:00,경기,경기도 하남시
LNG,하남ST#1,131.6,2025-10-09,0:00,2025-10-13,0:00,경기,경기도 하남시
Coal,하동#1,500.0,2025-01-16,0:00,2025-01-30,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-01-31,12:00,2025-02-01,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-02-24,0:00,2025-03-10,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-03-15,0:00,2025-03-17,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-03-22,0:00,2025-03-24,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-03-29,0:00,2025-03-31,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-06-09,0:00,2025-06-14,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-11-17,0:00,2025-11-19,0:00,경남,경상남도 하동군
Coal,하동#1,500.0,2025-12-20,0:00,2025-12-23,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-03-08,0:00,2025-03-10,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-03-15,0:00,2025-03-17,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-03-22,0:00,2025-03-24,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-03-29,0:00,2025-03-31,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-04-03,0:00,2025-05-01,0:00,경남,경상남도 하동군
Coal,하동#2,500.0,2025-10-10,0:00,2025-10-15,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-03-08,0:00,2025-03-10,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-03-15,0:00,2025-03-17,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-03-22,0:00,2025-03-24,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-03-29,0:00,2025-03-31,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-10-13,0:00,2025-11-08,0:00,경남,경상남도 하동군
Coal,하동#3,500.0,2025-12-05,0:00,2025-12-08,0:00,경남,경상남도 하동군
Coal,하동#4,500.0,2025-01-07,0:00,2025-01-13,0:00,경남,경상남도 하동군
Coal,하동#4,500.0,2025-04-14,0:00,2025-07-12,0:00,경남,경상남도 하동군
Coal,하동#5,500.0,2025-03-08,0:00,2025-03-10,0:00,경남,경상남도 하동군
Coal,하동#5,500.0,2025-03-15,0:00,2025-03-17,0:00,경남,경상남도 하동군
Coal,하동#5,500.0,2025-03-22,0:00,2025-03-24,0:00,경남,경상남도 하동군
Coal,하동#5,500.0,2025-04-03,0:00,2025-05-01,0:00,경남,경상남도 하동군
Coal,하동#5,500.0,2025-10-10,0:00,2025-10-18,0:00,경남,경상남도 하동군
Coal,하동#6,500.0,2025-10-13,0:00,2025-10-23,0:00,경남,경상남도 하동군
Coal,하동#6,500.0,2025-12-03,11:00,2025-12-06,0:00,경남,경상남도 하동군
Coal,하동#7,500.0,2025-03-01,0:00,2025-03-31,0:00,경남,경상남도 하동군
Coal,하동#7,500.0,2025-06-18,0:00,2025-06-30,0:00,경남,경상남도 하동군
Coal,하동#7,500.0,2025-09-28,0:00,2025-10-25,0:00,경남,경상남도 하동군
Coal,하동#8,500.0,2025-02-07,0:00,2025-05-17,0:00,경남,경상남도 하동군
Coal,하동#8,500.0,2025-10-26,0:00,2025-10-28,0:00,경남,경상남도 하동군
LNG,한림복합GT#1,35.0,2025-04-01,0:00,2025-04-04,0:00,,
LNG,한림복합GT#1,35.0,2025-05-11,18:00,2025-05-13,18:00,,
LNG,한림복합GT#1,35.0,2025-10-19,0:00,2025-10-22,0:00,,
LNG,한림복합GT#2,35.0,2025-04-01,0:00,2025-04-04,0:00,,
LNG,한림복합GT#2,35.0,2025-05-13,18:00,2025-05-15,18:00,,
LNG,한림복합GT#2,35.0,2025-08-09,13:00,2025-08-09,21:00,,
LNG,한림복합GT#2,35.0,2025-09-29,0:00,2025-10-01,18:00,,
LNG,한림복합ST#1,35.0,2025-02-24,0:00,2025-02-28,0:00,,
LNG,한림복합ST#1,35.0,2025-04-01,0:00,2025-04-04,0:00,,
LNG,한림복합ST#1,35.0,2025-05-09,0:00,2025-05-16,0:00,,
Nuclear,한빛#1,950.0,2025-12-09,0:00,2027-03-31,23:59,전남,전라남도 영광군
Nuclear,한빛#2,950.0,2025-05-17,0:00,2025-07-25,23:59,전남,전라남도 영광군
Nuclear,한빛#3,1000.0,2025-06-19,0:00,2025-09-14,23:59,전남,전라남도 영광군
Nuclear,한빛#4,1000.0,2025-10-25,0:00,2026-01-01,23:59,전남,전라남도 영광군
Nuclear,한빛#5,1000.0,2025-04-07,0:00,2025-09-20,23:59,전남,전라남도 영광군
Nuclear,한울#1,950.0,2025-05-23,0:00,2025-07-17,23:59,경북,경상북도 울진군
Nuclear,한울#2,950.0,2024-11-01,0:00,2024-12-24,6:30,경북,경상북도 울진군
Nuclear,한울#4,1000.0,2024-10-18,10:00,2025-01-09,23:00,경북,경상북도 울진군
Nuclear,한울#6,1000.0,2025-02-03,0:00,2025-06-11,23:59,경북,경상북도 울진군
수력,합천#1,50.0,2024-09-23,9:00,2025-02-28,23:59,경남,경상남도 합천군
수력,합천#1,50.0,2025-03-05,9:00,2025-03-05,14:00,경남,경상남도 합천군
수력,합천#1,50.0,2025-03-12,9:00,2025-03-12,15:00,경남,경상남도 합천군
수력,합천#1,50.0,2025-04-22,13:00,2025-04-22,15:00,경남,경상남도 합천군
수력,합천#1,50.0,2025-10-17,9:00,2025-10-17,18:00,경남,경상남도 합천군
수력,합천#1,50.0,2025-11-17,9:00,2025-11-18,18:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-01-14,9:00,2025-01-14,17:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-02-06,9:00,2025-02-06,18:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-03-04,9:00,2025-03-20,18:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-10-17,9:00,2025-10-17,18:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-11-03,10:00,2025-11-03,11:00,경남,경상남도 합천군
수력,합천#2,50.0,2025-11-19,9:00,2025-11-20,18:00,경남,경상남도 합천군
LNG,화성GT#1,160.8,2025-03-17,8:00,2025-03-20,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-03-24,8:00,2025-03-28,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-03-31,0:00,2025-04-04,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-04-08,0:00,2025-07-05,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-07-07,0:00,2025-07-12,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-07-14,0:00,2025-07-19,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-07-26,0:00,2025-07-27,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-13,9:00,2025-10-13,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-14,6:00,2025-10-14,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-15,6:00,2025-10-15,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-16,6:00,2025-10-16,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-17,6:00,2025-10-17,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-22,6:00,2025-10-22,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-23,6:00,2025-10-23,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-24,6:00,2025-10-24,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-27,6:00,2025-10-27,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-28,6:00,2025-10-28,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-29,6:00,2025-10-29,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-30,6:00,2025-10-30,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-10-31,6:00,2025-10-31,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-10,6:00,2025-11-10,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-11,6:00,2025-11-11,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-12,6:00,2025-11-12,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-13,6:00,2025-11-13,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-14,6:00,2025-11-14,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-17,6:00,2025-11-17,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-18,6:00,2025-11-18,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-19,6:00,2025-11-19,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-20,6:00,2025-11-20,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-21,6:00,2025-11-21,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-27,6:00,2025-11-27,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-11-28,6:00,2025-11-28,22:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-12-05,20:00,2025-12-14,0:00,경기,경기도 화성시
LNG,화성GT#1,160.8,2025-12-15,0:00,2025-12-25,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-03-17,8:00,2025-03-20,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-03-24,8:00,2025-03-28,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-03-31,0:00,2025-04-04,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-04-08,0:00,2025-07-05,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-07-07,0:00,2025-07-12,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-07-14,0:00,2025-07-19,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-07-26,0:00,2025-07-27,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-09-28,7:00,2025-09-29,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-13,9:00,2025-10-13,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-14,6:00,2025-10-14,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-15,6:00,2025-10-15,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-16,6:00,2025-10-16,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-17,6:00,2025-10-17,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-22,6:00,2025-10-22,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-23,6:00,2025-10-23,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-24,6:00,2025-10-24,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-27,6:00,2025-10-27,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-28,6:00,2025-10-28,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-29,6:00,2025-10-29,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-30,6:00,2025-10-30,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-10-31,6:00,2025-10-31,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-06,7:00,2025-11-06,19:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-07,7:00,2025-11-07,19:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-10,6:00,2025-11-10,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-11,6:00,2025-11-11,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-12,6:00,2025-11-12,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-13,6:00,2025-11-13,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-14,6:00,2025-11-14,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-17,6:00,2025-11-17,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-18,6:00,2025-11-18,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-19,6:00,2025-11-19,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-20,6:00,2025-11-20,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-21,6:00,2025-11-21,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-27,6:00,2025-11-27,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-11-28,6:00,2025-11-28,22:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-12-05,20:00,2025-12-14,0:00,경기,경기도 화성시
LNG,화성GT#2,160.8,2025-12-15,0:00,2025-12-25,0:00,경기,경기도 화성시
LNG,화성ST#1,190.2,2025-03-17,8:00,2025-03-20,0:00,경기,경기도 화성시
LNG,화성ST#1,190.2,2025-03-24,8:00,2025-03-28,0:00,경기,경기도 화성시
LNG,화성ST#1,190.2,2025-03-31,0:00,2025-04-04,0:00,경기,경기도 화성시
